ID	E000823	E000823	E000823	E000823	E001958	E001958	E001958	E001958	E003188	E003188	E003188	E003188	E003188	E003188	E003188	E003188	E003188	E003188	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E003953	E004628	E004628	E004628	E004628	E004628	E004628	E004628	E004628	E004628	E004709	E004709	E004709	E004709	E004898	E004898	E004898	E004898	E004898	E005786	E005786	E005786	E005786	E005786	E005786	E005786	E006091	E006091	E006091	E006091	E006493	E006493	E006493	E006493	E006493	E006781	E006781	E006781	E006781	E007944	E007944	E007944	E007944	E007944	E010481	E010481	E010481	E010481	E010481	E010481	E010481	E010481	E010481	E010581	E010581	E010581	E010581	E010581	E010682	E010682	E010682	E010682	E011878	E011878	E011878	E011878	E012854	E012854	E012854	E012854	E013094	E013094	E013094	E013094	E013505	E013505	E013505	E013505	E013505	E013505	E013505	E014086	E014086	E014086	E014086	E014403	E014403	E014403	E014403	E016063	E016063	E016063	E016063	E016063	E016063	E016063	E016273	E016273	E016273	E016273	E016426	E016426	E016426	E016426	E017497	E017497	E017497	E017497	E018286	E018286	E018286	E018286	E018286	E018286	E018286	E018286	E019092	E019092	E019092	E019092	E019092	E019092	E019763	E019763	E019763	E019763	E019763	E020570	E020570	E020570	E020570	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E020924	E021032	E021032	E021032	E021032	E021032	E021032	E021032	E021032	E021235	E021235	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021822	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E021940	E022497	E022497	E022497	E022497	E023445	E023445	E023445	E023445	E024907	E024907	E024907	E024907	E028794	E028794	E028794	E028794	E028794	E028794	E028794	E028794	E028794	E032966	E032966	E032966	E035134	E035134	E035134	E035134
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_laneus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_laneus|t__GCF_000243215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.0	0.0	0.0	0.0	0.0	0.0	124570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94663	0.0	181158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103674	0.0	0.0	0.0	0.0	206922	119660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76167	123496	275784	84714	136552	72751	88799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42892	123756	0.0	0.0	0.0	0.0	0.0	0.0	64399	52934	0.0	0.0	0.0	0.0	0.0	109712	139442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146032	0.0	84759	66715	115362	244245	0.0	90459	53051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35068	124565	33542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104738	0.0	0.0	0.0	0.0	0.0	0.0	72480	0.0	0.0	0.0	0.0	0.0	75061	43160	116257	30032	23814	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus|t__GCF_000190535	0.0	0.0	0.0	0.0	0.0	0.0	124570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94663	0.0	181158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103674	0.0	0.0	0.0	0.0	206922	119660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76167	123496	275784	84714	136552	72751	88799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42892	123756	0.0	0.0	0.0	0.0	0.0	0.0	64399	52934	0.0	0.0	0.0	0.0	0.0	109712	139442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	482819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146032	0.0	84759	66715	115362	244245	0.0	90459	53051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35068	124565	33542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104738	0.0	0.0	0.0	0.0	0.0	0.0	72480	0.0	0.0	0.0	0.0	0.0	75061	43160	116257	30032	23814	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1114	0.0	0.0	0.0	1907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	739076	0.0	253071	293882	2010	1348	486788	278842	2000	5492	6024	4433	3039	4216	567	0.0	4960	3554	452	270324	6665	0.0	2425	2124	1713	3434	0.0	1877	1007	1375	0.0	4170	0.0	198655	0.0	1348	1424	0.0	0.0	0.0	0.0	943116	403098	5809446	451659	1991916	292265	1534687	1376427	992848	0.0	451	1255239	9698550	2398480	0.0	0.0	6345	1022	594383	102682	755901	182456	972791	564219	1815	3887	8695	2561	1473	852	1401	6246	491311	2482039	18381	1463	398498	989609	637325	391038	641313	438386	504552	0.0	0.0	0.0	596	174	0.0	213	0.0	1460982	407942	347	83313	179138	30816	4652	3340	221681	218492	843	377472	294119	67799	737095	354279	347986	58175	285439	934475	948	161395	988	575001	515	508	116911	317249	0.0	0.0	0.0	3597	0.0	1429	1718	0.0	0.0	0.0	69421	1432594	891889	4569965	1648389	2409	2318002	3162	1183	0.0	595	2330	3357	0.0	1800	4638	0.0	3039	4992	0.0	0.0	0.0	1980	0.0	0.0	2075	2300	0.0	510825	726793	532756	171491	974	500	65178	770	49913	185574	539646	1063677	160557	260489	948101	175532	92821	0.0	1784	0.0	0.0	4546	1769	0.0	1617	1100	0.0	2392	1056	2132	7525	6064	0.0	1927	1138	0.0	1528	627	2371	6716	3897	3666976	726369	11218280	483288	1008771	352463	851302	1404751	636427	509849	176582	62684	5271	0.0	0.0	0.0	1254	143	248	3455235	4584436	0.0	0.0	231372	0.0	387522	217862	431037	275517	1104352	131143	453337	117387	116608	9116	597	1732	242	598	536	130657
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis	595386	0.0	176655	239569	0.0	383	403907	250829	254	0.0	0.0	62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24319	0.0	0.0	720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69687	0.0	0.0	372	0.0	0.0	0.0	0.0	423130	23143	111	17406	0.0	184	0.0	0.0	467378	0.0	0.0	475	2870	23487	0.0	0.0	0.0	0.0	21447	49322	296279	62063	711841	463057	0.0	0.0	0.0	0.0	1345	0.0	0.0	0.0	380871	201767	0.0	0.0	217451	470603	371033	215428	231131	126514	182604	0.0	0.0	0.0	0.0	159	0.0	195	0.0	651447	10917	317	1482	7945	0.0	0.0	0.0	133	28872	0.0	40780	32540	118	436	905	244	38576	0.0	420	0.0	0.0	0.0	802	0.0	278	265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270568	159294	827563	355632	0.0	129	0.0	0.0	0.0	544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227	0.0	0.0	227	65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15050	0.0	13336	23107	55810	0.0	12967	15924	236742	36000	17962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67	264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3323069	366005	5977132	213683	379970	207436	240008	849123	525695	311745	137065	49527	2540	0.0	0.0	0.0	0.0	130	227	3154430	4185327	0.0	0.0	211230	0.0	111453	29529	39332	21844	31162	9999	42414	8766	9960	442	0.0	0.0	221	0.0	0.0	4375
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__Parabacteroides_distasonis_unclassified	595386	0.0	176655	239569	0.0	383	403907	250829	254	0.0	0.0	62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24319	0.0	0.0	720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69687	0.0	0.0	372	0.0	0.0	0.0	0.0	423130	23143	111	17406	0.0	184	0.0	0.0	467378	0.0	0.0	475	2870	23487	0.0	0.0	0.0	0.0	21447	49322	296279	62063	711841	463057	0.0	0.0	0.0	0.0	1345	0.0	0.0	0.0	380871	201767	0.0	0.0	217451	470603	371033	215428	231131	126514	182604	0.0	0.0	0.0	0.0	159	0.0	195	0.0	651447	10917	317	1482	7945	0.0	0.0	0.0	133	28872	0.0	40780	32540	118	436	905	244	38576	0.0	420	0.0	0.0	0.0	802	0.0	278	265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270568	159294	827563	355632	0.0	129	0.0	0.0	0.0	544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227	0.0	0.0	227	65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15050	0.0	13336	23107	55810	0.0	12967	15924	236742	36000	17962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67	264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3323069	366005	5977132	213683	379970	207436	240008	849123	525695	311745	137065	49527	2540	0.0	0.0	0.0	0.0	130	227	3154430	4185327	0.0	0.0	211230	0.0	111453	29529	39332	21844	31162	9999	42414	8766	9960	442	0.0	0.0	221	0.0	0.0	4375
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69	0.0	34	69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22903	275288	2120698	210577	500877	105881	497303	400985	50800	142572	22417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii|t__Parabacteroides_johnsonii_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69	0.0	34	69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22903	275288	2120698	210577	500877	105881	497303	400985	50800	142572	22417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101475	0.0	0.0	47	0.0	0.0	0.0	0.0	397888	289349	2482834	317686	0.0	242285	0.0	531565	292304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15248	0.0	132988	393319	191554	128637	321988	248708	252630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328493	0.0	67766	130025	21712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122082	19697	0.0	133968	525691	0.0	133887	0.0	476269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49960	0.0	0.0	0.0	0.0	0.0	1922807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	396890	882385	121376	201554	0.0	0.0	0.0	0.0	1480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560	3032	653	1350	271	1396	1303	554	140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19603	206213	148463	887811	99705	337531	89414	87683	0.0	0.0	0.0	0.0	0.0	0.0	551
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__Parabacteroides_merdae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101475	0.0	0.0	47	0.0	0.0	0.0	0.0	397888	289349	2482834	317686	0.0	242285	0.0	531565	292304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15248	0.0	132988	393319	191554	128637	321988	248708	252630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328493	0.0	67766	130025	21712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122082	19697	0.0	133968	525691	0.0	133887	0.0	476269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49960	0.0	0.0	0.0	0.0	0.0	1922807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	396890	882385	121376	201554	0.0	0.0	0.0	0.0	1480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560	3032	653	1350	271	1396	1303	554	140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19603	206213	148463	887811	99705	337531	89414	87683	0.0	0.0	0.0	0.0	0.0	0.0	551
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_sp_D13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199297	0.0	0.0	119842	290372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	296383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
